X,Y,Temperature
2.500000,19.687500,91.856326
2.500000,19.843750,95.912541
2.500000,20.000000,100.000000
2.656250,0.000000,0.000000
2.656250,0.156250,0.110133
2.656250,0.312500,0.220336
2.656250,0.468750,0.330675
2.656250,0.625000,0.441221
2.656250,0.781250,0.552042
2.656250,0.937500,0.663208
2.656250,1.093750,0.774788
2.656250,1.250000,0.886852
2.656250,1.406250,0.999470
2.656250,1.562500,1.112712
2.656250,1.718750,1.226651
2.656250,1.875000,1.341357
2.656250,2.031250,1.456904
2.656250,2.187500,1.573363
2.656250,2.343750,1.690809
2.656250,2.500000,1.809317
2.656250,2.656250,1.928961
2.656250,2.812500,2.049818
2.656250,2.968750,2.171967
2.656250,3.125000,2.295484
2.656250,3.281250,2.420449
2.656250,3.437500,2.546945
2.656250,3.593750,2.675052
2.656250,3.750000,2.804854
2.656250,3.906250,2.936437
2.656250,4.062500,3.069886
2.656250,4.218750,3.205291
2.656250,4.375000,3.342741
2.656250,4.531250,3.482328
2.656250,4.687500,3.624147
2.656250,4.843750,3.768292
2.656250,5.000000,3.914863
2.656250,5.156250,4.063959
2.656250,5.312500,4.215683
2.656250,5.468750,4.370142
2.656250,5.625000,4.527443
2.656250,5.781250,4.687697
2.656250,5.937500,4.851019
2.656250,6.093750,5.017525
2.656250,6.250000,5.187337
2.656250,6.406250,5.360580
2.656250,6.562500,5.537380
2.656250,6.718750,5.717870
2.656250,6.875000,5.902187
2.656250,7.031250,6.090471
2.656250,7.187500,6.282867
2.656250,7.343750,6.479527
2.656250,7.500000,6.680606
2.656250,7.656250,6.886265
2.656250,7.812500,7.096672
2.656250,7.968750,7.312001
2.656250,8.125000,7.532431
2.656250,8.281250,7.758150
2.656250,8.437500,7.989353
2.656250,8.593750,8.226243
2.656250,8.750000,8.469032
2.656250,8.906250,8.717940
2.656250,9.062500,8.973197
2.656250,9.218750,9.235043
2.656250,9.375000,9.503731
2.656250,9.531250,9.779523
2.656250,9.687500,10.062695
2.656250,9.843750,10.353537
2.656250,10.000000,10.652350
2.656250,10.156250,10.959455
2.656250,10.312500,11.275186
2.656250,10.468750,11.599895
2.656250,10.625000,11.933954
2.656250,10.781250,12.277756
2.656250,10.937500,12.631712
2.656250,11.093750,12.996260
2.656250,11.250000,13.371861
2.656250,11.406250,13.759005
2.656250,11.562500,14.158210
2.656250,11.718750,14.570024
2.656250,11.875000,14.995032
2.656250,12.031250,15.433854
2.656250,12.187500,15.887149
2.656250,12.343750,16.355619
2.656250,12.500000,16.840014
2.656250,12.656250,17.341133
2.656250,12.812500,17.859829
2.656250,12.968750,18.397014
2.656250,13.125000,18.953666
2.656250,13.281250,19.530831
2.656250,13.437500,20.129630
2.656250,13.593750,20.751268
2.656250,13.750000,21.397037
2.656250,13.906250,22.068327
2.656250,14.062500,22.766636
2.656250,14.218750,23.493573
2.656250,14.375000,24.250874
2.656250,14.531250,25.040410
2.656250,14.687500,25.864202
2.656250,14.843750,26.724429
2.656250,15.000000,27.623443
2.656250,15.156250,28.563788
2.656250,15.312500,29.548207
2.656250,15.468750,30.579668
2.656250,15.625000,31.661369
2.656250,15.781250,32.796765
2.656250,15.937500,33.989577
2.656250,16.093750,35.243813
2.656250,16.250000,36.563776
2.656250,16.406250,37.954080
2.656250,16.562500,39.419654
2.656250,16.718750,40.965742
2.656250,16.875000,42.597896
2.656250,17.031250,44.321956
2.656250,17.187500,46.144012
2.656250,17.343750,48.070351
2.656250,17.500000,50.107370
2.656250,17.656250,52.261468
2.656250,17.812500,54.538888
2.656250,17.968750,56.945523
2.656250,18.125000,59.486665
2.656250,18.281250,62.166699
2.656250,18.437500,64.988748
2.656250,18.593750,67.954262
2.656250,18.750000,71.062574
2.656250,18.906250,74.310449
2.656250,19.062500,77.691656
2.656250,19.218750,81.196621
2.656250,19.375000,84.812214
2.656250,19.531250,88.521735
2.656250,19.687500,92.305140
2.656250,19.843750,96.139546
2.656250,20.000000,100.000000
2.812500,0.000000,0.000000
2.812500,0.156250,0.116182
2.812500,0.312500,0.232436
2.812500,0.468750,0.348834
2.812500,0.625000,0.465450
2.812500,0.781250,0.582357
2.812500,0.937500,0.699626
2.812500,1.093750,0.817332
2.812500,1.250000,0.935547
2.812500,1.406250,1.054347
2.812500,1.562500,1.173805
2.812500,1.718750,1.293996
2.812500,1.875000,1.414996
2.812500,2.031250,1.536880
2.812500,2.187500,1.659727
2.812500,2.343750,1.783614
2.812500,2.500000,1.908619
2.812500,2.656250,2.034821
2.812500,2.812500,2.162302
2.812500,2.968750,2.291141
2.812500,3.125000,2.421423
2.812500,3.281250,2.553231
2.812500,3.437500,2.686650
2.812500,3.593750,2.821767
2.812500,3.750000,2.958669
2.812500,3.906250,3.097445
2.812500,4.062500,3.238188
2.812500,4.218750,3.380989
2.812500,4.375000,3.525944
2.812500,4.531250,3.673149
2.812500,4.687500,3.822703
2.812500,4.843750,3.974706
2.812500,5.000000,4.129262
2.812500,5.156250,4.286476
2.812500,5.312500,4.446457
2.812500,5.468750,4.609314
2.812500,5.625000,4.775161
2.812500,5.781250,4.944116
2.812500,5.937500,5.116298
2.812500,6.093750,5.291829
2.812500,6.250000,5.470837
2.812500,6.406250,5.653451
2.812500,6.562500,5.839807
2.812500,6.718750,6.030041
2.812500,6.875000,6.224297
2.812500,7.031250,6.422722
2.812500,7.187500,6.625469
2.812500,7.343750,6.832694
2.812500,7.500000,7.044560
2.812500,7.656250,7.261236
2.812500,7.812500,7.482896
2.812500,7.968750,7.709723
2.812500,8.125000,7.941902
2.812500,8.281250,8.179631
2.812500,8.437500,8.423112
2.812500,8.593750,8.672556
2.812500,8.750000,8.928183
2.812500,8.906250,9.190223
2.812500,9.062500,9.458915
2.812500,9.218750,9.734508
2.812500,9.375000,10.017264
2.812500,9.531250,10.307454
2.812500,9.687500,10.605365
2.812500,9.843750,10.911296
2.812500,10.000000,11.225561
2.812500,10.156250,11.548488
2.812500,10.312500,11.880425
2.812500,10.468750,12.221733
2.812500,10.625000,12.572797
2.812500,10.781250,12.934019
2.812500,10.937500,13.305824
2.812500,11.093750,13.688661
2.812500,11.250000,14.083003
2.812500,11.406250,14.489353
2.812500,11.562500,14.908239
2.812500,11.718750,15.340224
2.812500,11.875000,15.785902
2.812500,12.031250,16.245907
2.812500,12.187500,16.720910
2.812500,12.343750,17.211623
2.812500,12.500000,17.718808
2.812500,12.656250,18.243274
2.812500,12.812500,18.785883
2.812500,12.968750,19.347556
2.812500,13.125000,19.929276
2.812500,13.281250,20.532096
2.812500,13.437500,21.157140
2.812500,13.593750,21.805611
2.812500,13.750000,22.478802
2.812500,13.906250,23.178094
2.812500,14.062500,23.904972
2.812500,14.218750,24.661032
2.812500,14.375000,25.447983
2.812500,14.531250,26.267667
2.812500,14.687500,27.122061
2.812500,14.843750,28.013292
2.812500,15.000000,28.943647
2.812500,15.156250,29.915585
2.812500,15.312500,30.931750
2.812500,15.468750,31.994982
2.812500,15.625000,33.108332
2.812500,15.781250,34.275070
2.812500,15.937500,35.498699
2.812500,16.093750,36.782966
2.812500,16.250000,38.131863
2.812500,16.406250,39.549636
2.812500,16.562500,41.040778
2.812500,16.718750,42.610028
2.812500,16.875000,44.262343
2.812500,17.031250,46.002877
2.812500,17.187500,47.836932
2.812500,17.343750,49.769896
2.812500,17.500000,51.807154
2.812500,17.656250,53.953978
2.812500,17.812500,56.215377
2.812500,17.968750,58.595919
2.812500,18.125000,61.099506
2.812500,18.281250,63.729116
2.812500,18.437500,66.486508
2.812500,18.593750,69.371893
2.812500,18.750000,72.383593
2.812500,18.906250,75.517711
2.812500,19.062500,78.767835
2.812500,19.218750,82.124808
2.812500,19.375000,85.576625
2.812500,19.531250,89.108472
2.812500,19.687500,92.702952
2.812500,19.843750,96.340503
2.812500,20.000000,100.000000
2.968750,0.000000,0.000000
2.968750,0.156250,0.122157
2.968750,0.312500,0.244391
2.968750,0.468750,0.366776
2.968750,0.625000,0.489390
2.968750,0.781250,0.612308
2.968750,0.937500,0.735608
2.968750,1.093750,0.859366
2.968750,1.250000,0.983659
2.968750,1.406250,1.108566
2.968750,1.562500,1.234164
2.968750,1.718750,1.360532
2.968750,1.875000,1.487749
2.968750,2.031250,1.615896
2.968750,2.187500,1.745053
2.968750,2.343750,1.875301
2.968750,2.500000,2.006724
2.968750,2.656250,2.139404
2.968750,2.812500,2.273426
2.968750,2.968750,2.408875
2.968750,3.125000,2.545838
2.968750,3.281250,2.684403
2.968750,3.437500,2.824659
2.968750,3.593750,2.966697
2.968750,3.750000,3.110609
2.968750,3.906250,3.256489
2.968750,4.062500,3.404432
2.968750,4.218750,3.554535
2.968750,4.375000,3.706898
2.968750,4.531250,3.861622
2.968750,4.687500,4.018811
2.968750,4.843750,4.178569
2.968750,5.000000,4.341005
2.968750,5.156250,4.506229
2.968750,5.312500,4.674354
2.968750,5.468750,4.845496
2.968750,5.625000,5.019774
2.968750,5.781250,5.197310
2.968750,5.937500,5.378228
2.968750,6.093750,5.562658
2.968750,6.250000,5.750731
2.968750,6.406250,5.942583
2.968750,6.562500,6.138355
2.968750,6.718750,6.338191
2.968750,6.875000,6.542239
2.968750,7.031250,6.750654
2.968750,7.187500,6.963592
2.968750,7.343750,7.181220
2.968750,7.500000,7.403705
2.968750,7.656250,7.631223
2.968750,7.812500,7.863956
2.968750,7.968750,8.102092
2.968750,8.125000,8.345826
2.968750,8.281250,8.595361
2.968750,8.437500,8.850909
2.968750,8.593750,9.112687
2.968750,8.750000,9.380923
2.968750,8.906250,9.655856
2.968750,9.062500,9.937733
2.968750,9.218750,10.226812
2.968750,9.375000,10.523362
2.968750,9.531250,10.827665
2.968750,9.687500,11.140016
2.968750,9.843750,11.460723
2.968750,10.000000,11.790110
2.968750,10.156250,12.128514
2.968750,10.312500,12.476292
2.968750,10.468750,12.833817
2.968750,10.625000,13.201482
2.968750,10.781250,13.579700
2.968750,10.937500,13.968905
2.968750,11.093750,14.369558
2.968750,11.250000,14.782140
2.968750,11.406250,15.207165
2.968750,11.562500,15.645171
2.968750,11.718750,16.096730
2.968750,11.875000,16.562448
2.968750,12.031250,17.042964
2.968750,12.187500,17.538961
2.968750,12.343750,18.051158
2.968750,12.500000,18.580323
2.968750,12.656250,19.127273
2.968750,12.812500,19.692873
2.968750,12.968750,20.278050
2.968750,13.125000,20.883788
2.968750,13.281250,21.511138
2.968750,13.437500,22.161222
2.968750,13.593750,22.835238
2.968750,13.750000,23.534465
2.968750,13.906250,24.260274
2.968750,14.062500,25.014130
2.968750,14.218750,25.797599
2.968750,14.375000,26.612362
2.968750,14.531250,27.460215
2.968750,14.687500,28.343085
2.968750,14.843750,29.263033
2.968750,15.000000,30.222269
2.968750,15.156250,31.223157
2.968750,15.312500,32.268226
2.968750,15.468750,33.360180
2.968750,15.625000,34.501907
2.968750,15.781250,35.696483
2.968750,15.937500,36.947185
2.968750,16.093750,38.257490
2.968750,16.250000,39.631075
2.968750,16.406250,41.071821
2.968750,16.562500,42.583797
2.968750,16.718750,44.171249
2.968750,16.875000,45.838572
2.968750,17.031250,47.590278
2.968750,17.187500,49.430944
2.968750,17.343750,51.365147
2.968750,17.500000,53.397372
2.968750,17.656250,55.531912
2.968750,17.812500,57.772724
2.968750,17.968750,60.123269
2.968750,18.125000,62.586323
2.968750,18.281250,65.163753
2.968750,18.437500,67.856277
2.968750,18.593750,70.663207
2.968750,18.750000,73.582192
2.968750,18.906250,76.608969
2.968750,19.062500,79.737164
2.968750,19.218750,82.958151
2.968750,19.375000,86.261005
2.968750,19.531250,89.632575
2.968750,19.687500,93.057692
2.968750,19.843750,96.519513
2.968750,20.000000,100.000000
3.125000,0.000000,0.000000
3.125000,0.156250,0.128057
3.125000,0.312500,0.256194
3.125000,0.468750,0.384489
3.125000,0.625000,0.513024
3.125000,0.781250,0.641878
3.125000,0.937500,0.771131
3.125000,1.093750,0.900864
3.125000,1.250000,1.031158
3.125000,1.406250,1.162093
3.125000,1.562500,1.293753
3.125000,1.718750,1.426218
3.125000,1.875000,1.559573
3.125000,2.031250,1.693901
3.125000,2.187500,1.829286
3.125000,2.343750,1.965814
3.125000,2.500000,2.103572
3.125000,2.656250,2.242645
3.125000,2.812500,2.383123
3.125000,2.968750,2.525095
3.125000,3.125000,2.668651
3.125000,3.281250,2.813884
3.125000,3.437500,2.960886
3.125000,3.593750,3.109754
3.125000,3.750000,3.260582
3.125000,3.906250,3.413469
3.125000,4.062500,3.568515
3.125000,4.218750,3.725822
3.125000,4.375000,3.885492
3.125000,4.531250,4.047632
3.125000,4.687500,4.212349
3.125000,4.843750,4.379754
3.125000,5.000000,4.549960
3.125000,5.156250,4.723081
3.125000,5.312500,4.899235
3.125000,5.468750,5.078543
3.125000,5.625000,5.261130
3.125000,5.781250,5.447121
3.125000,5.937500,5.636648
3.125000,6.093750,5.829844
3.125000,6.250000,6.026846
3.125000,6.406250,6.227797
3.125000,6.562500,6.432841
3.125000,6.718750,6.642130
3.125000,6.875000,6.855817
3.125000,7.031250,7.074061
3.125000,7.187500,7.297029
3.125000,7.343750,7.524889
3.125000,7.500000,7.757817
3.125000,7.656250,7.995996
3.125000,7.812500,8.239613
3.125000,7.968750,8.488863
3.125000,8.125000,8.743950
3.125000,8.281250,9.005081
3.125000,8.437500,9.272475
3.125000,8.593750,9.546359
3.125000,8.750000,9.826968
3.125000,8.906250,10.114547
3.125000,9.062500,10.409351
3.125000,9.218750,10.711645
3.125000,9.375000,11.021708
3.125000,9.531250,11.339830
3.125000,9.687500,11.666312
3.125000,9.843750,12.001473
3.125000,10.000000,12.345642
3.125000,10.156250,12.699168
3.125000,10.312500,13.062414
3.125000,10.468750,13.435763
3.125000,10.625000,13.819616
3.125000,10.781250,14.214394
3.125000,10.937500,14.620541
3.125000,11.093750,15.038525
3.125000,11.250000,15.468837
3.125000,11.406250,15.911996
3.125000,11.562500,16.368551
3.125000,11.718750,16.839079
3.125000,11.875000,17.324195
3.125000,12.031250,17.824543
3.125000,12.187500,18.340811
3.125000,12.343750,18.873725
3.125000,12.500000,19.424056
3.125000,12.656250,19.992621
3.125000,12.812500,20.580289
3.125000,12.968750,21.187985
3.125000,13.125000,21.816689
3.125000,13.281250,22.467448
3.125000,13.437500,23.141374
3.125000,13.593750,23.839652
3.125000,13.750000,24.563548
3.125000,13.906250,25.314410
3.125000,14.062500,26.093673
3.125000,14.218750,26.902875
3.125000,14.375000,27.743650
3.125000,14.531250,28.617747
3.125000,14.687500,29.527030
3.125000,14.843750,30.473487
3.125000,15.000000,31.459240
3.125000,15.156250,32.486548
3.125000,15.312500,33.557818
3.125000,15.468750,34.675607
3.125000,15.625000,35.842632
3.125000,15.781250,37.061772
3.125000,15.937500,38.336070
3.125000,16.093750,39.668732
3.125000,16.250000,41.063128
3.125000,16.406250,42.522778
3.125000,16.562500,44.051342
3.125000,16.718750,45.652598
3.125000,16.875000,47.330418
3.125000,17.031250,49.088719
3.125000,17.187500,50.931421
3.125000,17.343750,52.862374
3.125000,17.500000,54.885277
3.125000,17.656250,57.003575
3.125000,17.812500,59.220337
3.125000,17.968750,61.538112
3.125000,18.125000,63.958766
3.125000,18.281250,66.483295
3.125000,18.437500,69.111639
3.125000,18.593750,71.842469
3.125000,18.750000,74.672999
3.125000,18.906250,77.598809
3.125000,19.062500,80.613702
3.125000,19.218750,83.709628
3.125000,19.375000,86.876669
3.125000,19.531250,90.103132
3.125000,19.687500,93.375728
3.125000,19.843750,96.679859
3.125000,20.000000,100.000000
3.281250,0.000000,0.000000
3.281250,0.156250,0.133877
3.281250,0.312500,0.267837
3.281250,0.468750,0.401964
3.281250,0.625000,0.536340
3.281250,0.781250,0.671049
3.281250,0.937500,0.806175
3.281250,1.093750,0.941802
3.281250,1.250000,1.078015
3.281250,1.406250,1.214898
3.281250,1.562500,1.352536
3.281250,1.718750,1.491016
3.281250,1.875000,1.630425
3.281250,2.031250,1.770849
3.281250,2.187500,1.912378
3.281250,2.343750,2.055099
3.281250,2.500000,2.199104
3.281250,2.656250,2.344482
3.281250,2.812500,2.491326
3.281250,2.968750,2.639730
3.281250,3.125000,2.789788
3.281250,3.281250,2.941595
3.281250,3.437500,3.095250
3.281250,3.593750,3.250850
3.281250,3.750000,3.408497
3.281250,3.906250,3.568292
3.281250,4.062500,3.730339
3.281250,4.218750,3.894745
3.281250,4.375000,4.061617
3.281250,4.531250,4.231064
3.281250,4.687500,4.403201
3.281250,4.843750,4.578140
3.281250,5.000000,4.756000
3.281250,5.156250,4.936900
3.281250,5.312500,5.120963
3.281250,5.468750,5.308314
3.281250,5.625000,5.499082
3.281250,5.781250,5.693398
3.281250,5.937500,5.891399
3.281250,6.093750,6.093224
3.281250,6.250000,6.299014
3.281250,6.406250,6.508917
3.281250,6.562500,6.723084
3.281250,6.718750,6.941671
3.281250,6.875000,7.164837
3.281250,7.031250,7.392748
3.281250,7.187500,7.625574
3.281250,7.343750,7.863491
3.281250,7.500000,8.106681
3.281250,7.656250,8.355332
3.281250,7.812500,8.609638
3.281250,7.968750,8.869801
3.281250,8.125000,9.136029
3.281250,8.281250,9.408538
3.281250,8.437500,9.687554
3.281250,8.593750,9.973309
3.281250,8.750000,10.266044
3.281250,8.906250,10.566014
3.281250,9.062500,10.873478
3.281250,9.218750,11.188711
3.281250,9.375000,11.511998
3.281250,9.531250,11.843635
3.281250,9.687500,12.183932
3.281250,9.843750,12.533214
3.281250,10.000000,12.891819
3.281250,10.156250,13.260102
3.281250,10.312500,13.638435
3.281250,10.468750,14.027206
3.281250,10.625000,14.426825
3.281250,10.781250,14.837720
3.281250,10.937500,15.260342
3.281250,11.093750,15.695165
3.281250,11.250000,16.142686
3.281250,11.406250,16.603433
3.281250,11.562500,17.077957
3.281250,11.718750,17.566844
3.281250,11.875000,18.070709
3.281250,12.031250,18.590204
3.281250,12.187500,19.126017
3.281250,12.343750,19.678877
3.281250,12.500000,20.249554
3.281250,12.656250,20.838867
3.281250,12.812500,21.447680
3.281250,12.968750,22.076911
3.281250,13.125000,22.727537
3.281250,13.281250,23.400591
3.281250,13.437500,24.097173
3.281250,13.593750,24.818451
3.281250,13.750000,25.565668
3.281250,13.906250,26.340143
3.281250,14.062500,27.143281
3.281250,14.218750,27.976577
3.281250,14.375000,28.841618
3.281250,14.531250,29.740094
3.281250,14.687500,30.673801
3.281250,14.843750,31.644647
3.281250,15.000000,32.654656
3.281250,15.156250,33.705979
3.281250,15.312500,34.800890
3.281250,15.468750,35.941798
3.281250,15.625000,37.131243
3.281250,15.781250,38.371904
3.281250,15.937500,39.666590
3.281250,16.093750,41.018243
3.281250,16.250000,42.429928
3.281250,16.406250,43.904821
3.281250,16.562500,45.446193
3.281250,16.718750,47.057386
3.281250,16.875000,48.741782
3.281250,17.031250,50.502760
3.281250,17.187500,52.343648
3.281250,17.343750,54.267653
3.281250,17.500000,56.277787
3.281250,17.656250,58.376775
3.281250,17.812500,60.566938
3.281250,17.968750,62.850077
3.281250,18.125000,65.227331
3.281250,18.281250,67.699025
3.281250,18.437500,70.264514
3.281250,18.593750,72.922029
3.281250,18.750000,75.668527
3.281250,18.906250,78.499565
3.281250,19.062500,81.409209
3.281250,19.218750,84.389988
3.281250,19.375000,87.432912
3.281250,19.531250,90.527557
3.281250,19.687500,93.662228
3.281250,19.843750,96.824195
3.281250,20.000000,100.000000
3.437500,0.000000,0.000000
3.437500,0.156250,0.139614
3.437500,0.312500,0.279315
3.437500,0.468750,0.419189
3.437500,0.625000,0.559323
3.437500,0.781250,0.699804
3.437500,0.937500,0.840719
3.437500,1.093750,0.982155
3.437500,1.250000,1.124202
3.437500,1.406250,1.266946
3.437500,1.562500,1.410478
3.437500,1.718750,1.554886
3.437500,1.875000,1.700261
3.437500,2.031250,1.846694
3.437500,2.187500,1.994277
3.437500,2.343750,2.143102
3.437500,2.500000,2.293262
3.437500,2.656250,2.444854
3.437500,2.812500,2.597971
3.437500,2.968750,2.752713
3.437500,3.125000,2.909176
3.437500,3.281250,3.067461
3.437500,3.437500,3.227668
3.437500,3.593750,3.389901
3.437500,3.750000,3.554264
3.437500,3.906250,3.720863
3.437500,4.062500,3.889806
3.437500,4.218750,4.061203
3.437500,4.375000,4.235166
3.437500,4.531250,4.411810
3.437500,4.687500,4.591250
3.437500,4.843750,4.773607
3.437500,5.000000,4.959001
3.437500,5.156250,5.147557
3.437500,5.312500,5.339403
3.437500,5.468750,5.534668
3.437500,5.625000,5.733485
3.437500,5.781250,5.935992
3.437500,5.937500,6.142329
3.437500,6.093750,6.352639
3.437500,6.250000,6.567071
3.437500,6.406250,6.785775
3.437500,6.562500,7.008909
3.437500,6.718750,7.236634
3.437500,6.875000,7.469114
3.437500,7.031250,7.706520
3.437500,7.187500,7.949029
3.437500,7.343750,8.196821
3.437500,7.500000,8.450085
3.437500,7.656250,8.709014
3.437500,7.812500,8.973808
3.437500,7.968750,9.244674
3.437500,8.125000,9.521828
3.437500,8.281250,9.805491
3.437500,8.437500,10.095895
3.437500,8.593750,10.393278
3.437500,8.750000,10.697889
3.437500,8.906250,11.009986
3.437500,9.062500,11.329838
3.437500,9.218750,11.657725
3.437500,9.375000,11.993938
3.437500,9.531250,12.338780
3.437500,9.687500,12.692568
3.437500,9.843750,13.055632
3.437500,10.000000,13.428319
3.437500,10.156250,13.810988
3.437500,10.312500,14.204018
3.437500,10.468750,14.607803
3.437500,10.625000,15.022760
3.437500,10.781250,15.449321
3.437500,10.937500,15.887944
3.437500,11.093750,16.339107
3.437500,11.250000,16.803313
3.437500,11.406250,17.281093
3.437500,11.562500,17.773003
3.437500,11.718750,18.279631
3.437500,11.875000,18.801595
3.437500,12.031250,19.339547
3.437500,12.187500,19.894177
3.437500,12.343750,20.466212
3.437500,12.500000,21.056420
3.437500,12.656250,21.665613
3.437500,12.812500,22.294652
3.437500,12.968750,22.944445
3.437500,13.125000,23.615957
3.437500,13.281250,24.310207
3.437500,13.437500,25.028277
3.437500,13.593750,25.771313
3.437500,13.750000,26.540529
3.437500,13.906250,27.337214
3.437500,14.062500,28.162733
3.437500,14.218750,29.018534
3.437500,14.375000,29.906152
3.437500,14.531250,30.827211
3.437500,14.687500,31.783435
3.437500,14.843750,32.776643
3.437500,15.000000,33.808761
3.437500,15.156250,34.881822
3.437500,15.312500,35.997967
3.437500,15.468750,37.159452
3.437500,15.625000,38.368641
3.437500,15.781250,39.628011
3.437500,15.937500,40.940143
3.437500,16.093750,42.307722
3.437500,16.250000,43.733520
3.437500,16.406250,45.220385
3.437500,16.562500,46.771224
3.437500,16.718750,48.388972
3.437500,16.875000,50.076565
3.437500,17.031250,51.836893
3.437500,17.187500,53.672757
3.437500,17.343750,55.586802
3.437500,17.500000,57.581446
3.437500,17.656250,59.658798
3.437500,17.812500,61.820562
3.437500,17.968750,64.067929
3.437500,18.125000,66.401458
3.437500,18.281250,68.820959
3.437500,18.437500,71.325365
3.437500,18.593750,73.912608
3.437500,18.750000,76.579515
3.437500,18.906250,79.321715
3.437500,19.062500,82.133580
3.437500,19.218750,85.008204
3.437500,19.375000,87.937435
3.437500,19.531250,90.911957
3.437500,19.687500,93.921431
3.437500,19.843750,96.954694
3.437500,20.000000,100.000000
3.593750,0.000000,0.000000
3.593750,0.156250,0.145265
3.593750,0.312500,0.290619
3.593750,0.468750,0.436154
3.593750,0.625000,0.581959
3.593750,0.781250,0.728124
3.593750,0.937500,0.874740
3.593750,1.093750,1.021899
3.593750,1.250000,1.169691
3.593750,1.406250,1.318208
3.593750,1.562500,1.467544
3.593750,1.718750,1.617790
3.593750,1.875000,1.769040
3.593750,2.031250,1.921390
3.593750,2.187500,2.074934
3.593750,2.343750,2.229768
3.593750,2.500000,2.385991
3.593750,2.656250,2.543699
3.593750,2.812500,2.702993
3.593750,2.968750,2.863974
3.593750,3.125000,3.026743
3.593750,3.281250,3.191404
3.593750,3.437500,3.358062
3.593750,3.593750,3.526823
3.593750,3.750000,3.697796
3.593750,3.906250,3.871090
3.593750,4.062500,4.046819
3.593750,4.218750,4.225095
3.593750,4.375000,4.406036
3.593750,4.531250,4.589758
3.593750,4.687500,4.776384
3.593750,4.843750,4.966037
3.593750,5.000000,5.158841
3.593750,5.156250,5.354927
3.593750,5.312500,5.554425
3.593750,5.468750,5.757470
3.593750,5.625000,5.964201
3.593750,5.781250,6.174758
3.593750,5.937500,6.389286
3.593750,6.093750,6.607934
3.593750,6.250000,6.830855
3.593750,6.406250,7.058205
3.593750,6.562500,7.290145
3.593750,6.718750,7.526842
3.593750,6.875000,7.768465
3.593750,7.031250,8.015191
3.593750,7.187500,8.267201
3.593750,7.343750,8.524681
3.593750,7.500000,8.787825
3.593750,7.656250,9.056831
3.593750,7.812500,9.331906
3.593750,7.968750,9.613262
3.593750,8.125000,9.901119
3.593750,8.281250,10.195705
3.593750,8.437500,10.497257
3.593750,8.593750,10.806020
3.593750,8.750000,11.122248
3.593750,8.906250,11.446205
3.593750,9.062500,11.778165
3.593750,9.218750,12.118415
3.593750,9.375000,12.467250
3.593750,9.531250,12.824981
3.593750,9.687500,13.191929
3.593750,9.843750,13.568431
3.593750,10.000000,13.954837
3.593750,10.156250,14.351515
3.593750,10.312500,14.758846
3.593750,10.468750,15.177231
3.593750,10.625000,15.607090
3.593750,10.781250,16.048862
3.593750,10.937500,16.503006
3.593750,11.093750,16.970006
3.593750,11.250000,17.450368
3.593750,11.406250,17.944624
3.593750,11.562500,18.453333
3.593750,11.718750,18.977083
3.593750,11.875000,19.516493
3.593750,12.031250,20.072215
3.593750,12.187500,20.644934
3.593750,12.343750,21.235375
3.593750,12.500000,21.844301
3.593750,12.656250,22.472516
3.593750,12.812500,23.120870
3.593750,12.968750,23.790262
3.593750,13.125000,24.481640
3.593750,13.281250,25.196005
3.593750,13.437500,25.934417
3.593750,13.593750,26.697995
3.593750,13.750000,27.487923
3.593750,13.906250,28.305452
3.593750,14.062500,29.151904
3.593750,14.218750,30.028676
3.593750,14.375000,30.937244
3.593750,14.531250,31.879166
3.593750,14.687500,32.856084
3.593750,14.843750,33.869730
3.593750,15.000000,34.921924
3.593750,15.156250,36.014581
3.593750,15.312500,37.149707
3.593750,15.468750,38.329402
3.593750,15.625000,39.555859
3.593750,15.781250,40.831355
3.593750,15.937500,42.158252
3.593750,16.093750,43.538983
3.593750,16.250000,44.976045
3.593750,16.406250,46.471978
3.593750,16.562500,48.029346
3.593750,16.718750,49.650715
3.593750,16.875000,51.338611
3.593750,17.031250,53.095491
3.593750,17.187500,54.923687
3.593750,17.343750,56.825352
3.593750,17.500000,58.802396
3.593750,17.656250,60.856411
3.593750,17.812500,62.988586
3.593750,17.968750,65.199617
3.593750,18.125000,67.489613
3.593750,18.281250,69.857990
3.593750,18.437500,72.303377
3.593750,18.593750,74.823523
3.593750,18.750000,77.415211
3.593750,18.906250,80.074202
3.593750,19.062500,82.795191
3.593750,19.218750,85.571812
3.593750,19.375000,88.396667
3.593750,19.531250,91.261404
3.593750,19.687500,94.156846
3.593750,19.843750,97.073148
3.593750,20.000000,100.000000
3.750000,0.000000,0.000000
3.750000,0.156250,0.150825
3.750000,0.312500,0.301744
3.750000,0.468750,0.452849
3.750000,0.625000,0.604234
3.750000,0.781250,0.755993
3.750000,0.937500,0.908220
3.750000,1.093750,1.061009
3.750000,1.250000,1.214455
3.750000,1.406250,1.368653
3.750000,1.562500,1.523699
3.750000,1.718750,1.679689
3.750000,1.875000,1.836720
3.750000,2.031250,1.994891
3.750000,2.187500,2.154301
3.750000,2.343750,2.315048
3.750000,2.500000,2.477233
3.750000,2.656250,2.640960
3.750000,2.812500,2.806330
3.750000,2.968750,2.973447
3.750000,3.125000,3.142419
3.750000,3.281250,3.313351
3.750000,3.437500,3.486352
3.750000,3.593750,3.661533
3.750000,3.750000,3.839006
3.750000,3.906250,4.018885
